Project,Date,Country,Latitude,Longitude,Site,Condition,Species,Genotype,Temperature,Timepoint,Pam_value,
2022_FJI_Viti_Levu_ElisaJahreis,20221122,FJ,-18.21439537,177.7107388,Votua,Summer,Porites cylindrica,2,37,420,0.425,
2022_FJI_Viti_Levu_ElisaJahreis,20221122,FJ,-18.21439537,177.7107388,Votua,Summer,Porites cylindrica,3,37,420,0.533,
2022_FJI_Viti_Levu_ElisaJahreis,20221122,FJ,-18.21439537,177.7107388,Votua,Summer,Porites cylindrica,4,37,420,0.457,
2022_FJI_Viti_Levu_ElisaJahreis,20221122,FJ,-18.21439537,177.7107388,Votua,Summer,Porites cylindrica,5,37,420,0.524,
2022_FJI_Viti_Levu_ElisaJahreis,20221122,FJ,-18.21439537,177.7107388,Votua,Summer,Porites cylindrica,6,37,420,0.471,
2022_FJI_Viti_Levu_ElisaJahreis,20221122,FJ,-18.21439537,177.7107388,Votua,Summer,Porites cylindrica,7,37,420,0.495,
2022_FJI_Viti_Levu_ElisaJahreis,20221122,FJ,-18.21439537,177.7107388,Votua,Summer,Porites cylindrica,8,37,420,0.524,
2022_FJI_Viti_Levu_ElisaJahreis,20221122,FJ,-18.21439537,177.7107388,Votua,Summer,Porites cylindrica,9,37,420,0.505,
2022_FJI_Viti_Levu_ElisaJahreis,20221122,FJ,-18.21439537,177.7107388,Votua,Summer,Porites cylindrica,10,37,420,0.490,
2022_FJI_Viti_Levu_ElisaJahreis,20221122,FJ,-18.21439537,177.7107388,Votua,Summer,Porites cylindrica,1,39,420,0.000,
2022_FJI_Viti_Levu_ElisaJahreis,20221122,FJ,-18.21439537,177.7107388,Votua,Summer,Porites cylindrica,2,39,420,0.014,
2022_FJI_Viti_Levu_ElisaJahreis,20221122,FJ,-18.21439537,177.7107388,Votua,Summer,Porites cylindrica,3,39,420,0.126,
2022_FJI_Viti_Levu_ElisaJahreis,20221122,FJ,-18.21439537,177.7107388,Votua,Summer,Porites cylindrica,4,39,420,0.013,
2022_FJI_Viti_Levu_ElisaJahreis,20221122,FJ,-18.21439537,177.7107388,Votua,Summer,Porites cylindrica,5,39,420,0.228,
2022_FJI_Viti_Levu_ElisaJahreis,20221122,FJ,-18.21439537,177.7107388,Votua,Summer,Porites cylindrica,6,39,420,0.006,
2022_FJI_Viti_Levu_ElisaJahreis,20221122,FJ,-18.21439537,177.7107388,Votua,Summer,Porites cylindrica,7,39,420,0.102,
2022_FJI_Viti_Levu_ElisaJahreis,20221122,FJ,-18.21439537,177.7107388,Votua,Summer,Porites cylindrica,8,39,420,0.016,
2022_FJI_Viti_Levu_ElisaJahreis,20221122,FJ,-18.21439537,177.7107388,Votua,Summer,Porites cylindrica,9,39,420,0.028,
2022_FJI_Viti_Levu_ElisaJahreis,20221122,FJ,-18.21439537,177.7107388,Votua,Summer,Porites cylindrica,10,39,420,0.008,
2022_FJI_Viti_Levu_ElisaJahreis,20220930,FJ,-18.20583554,177.6889888,Vatu-o-lalai,Winter,Acropora cf. samoensis,1,28,420,0.621,
2022_FJI_Viti_Levu_ElisaJahreis,20220930,FJ,-18.20583554,177.6889888,Vatu-o-lalai,Winter,Acropora cf. samoensis,2,28,420,0.630,
2022_FJI_Viti_Levu_ElisaJahreis,20220930,FJ,-18.20583554,177.6889888,Vatu-o-lalai,Winter,Acropora cf. samoensis,3,28,420,0.592,
2022_FJI_Viti_Levu_ElisaJahreis,20220930,FJ,-18.20583554,177.6889888,Vatu-o-lalai,Winter,Acropora cf. samoensis,4,28,420,0.639,
2022_FJI_Viti_Levu_ElisaJahreis,20220930,FJ,-18.20583554,177.6889888,Vatu-o-lalai,Winter,Acropora cf. samoensis,5,28,420,0.659,
2022_FJI_Viti_Levu_ElisaJahreis,20220930,FJ,-18.20583554,177.6889888,Vatu-o-lalai,Winter,Acropora cf. samoensis,6,28,420,0.616,
2022_FJI_Viti_Levu_ElisaJahreis,20220930,FJ,-18.20583554,177.6889888,Vatu-o-lalai,Winter,Acropora cf. samoensis,7,28,420,0.605,
2022_FJI_Viti_Levu_ElisaJahreis,20220930,FJ,-18.20583554,177.6889888,Vatu-o-lalai,Winter,Acropora cf. samoensis,8,28,420,0.624,
2022_FJI_Viti_Levu_ElisaJahreis,20220930,FJ,-18.20583554,177.6889888,Vatu-o-lalai,Winter,Acropora cf. samoensis,9,28,420,0.646,
2022_FJI_Viti_Levu_ElisaJahreis,20220930,FJ,-18.20583554,177.6889888,Vatu-o-lalai,Winter,Acropora cf. samoensis,10,28,420,0.616,
2022_FJI_Viti_Levu_ElisaJahreis,20220930,FJ,-18.20583554,177.6889888,Vatu-o-lalai,Winter,Acropora cf. samoensis,1,34,420,0.627,
2022_FJI_Viti_Levu_ElisaJahreis,20220930,FJ,-18.20583554,177.6889888,Vatu-o-lalai,Winter,Acropora cf. samoensis,2,34,420,0.609,
2022_FJI_Viti_Levu_ElisaJahreis,20220930,FJ,-18.20583554,177.6889888,Vatu-o-lalai,Winter,Acropora cf. samoensis,3,34,420,0.619,
2022_FJI_Viti_Levu_ElisaJahreis,20220930,FJ,-18.20583554,177.6889888,Vatu-o-lalai,Winter,Acropora cf. samoensis,4,34,420,0.627,
2022_FJI_Viti_Levu_ElisaJahreis,20220930,FJ,-18.20583554,177.6889888,Vatu-o-lalai,Winter,Acropora cf. samoensis,5,34,420,0.616,
2022_FJI_Viti_Levu_ElisaJahreis,20220930,FJ,-18.20583554,177.6889888,Vatu-o-lalai,Winter,Acropora cf. samoensis,6,34,420,0.616,
2022_FJI_Viti_Levu_ElisaJahreis,20220930,FJ,-18.20583554,177.6889888,Vatu-o-lalai,Winter,Acropora cf. samoensis,7,34,420,0.574,
2022_FJI_Viti_Levu_ElisaJahreis,20220930,FJ,-18.20583554,177.6889888,Vatu-o-lalai,Winter,Acropora cf. samoensis,8,34,420,0.612,
2022_FJI_Viti_Levu_ElisaJahreis,20220930,FJ,-18.20583554,177.6889888,Vatu-o-lalai,Winter,Acropora cf. samoensis,9,34,420,0.605,
2022_FJI_Viti_Levu_ElisaJahreis,20220930,FJ,-18.20583554,177.6889888,Vatu-o-lalai,Winter,Acropora cf. samoensis,10,34,420,0.591,
2022_FJI_Viti_Levu_ElisaJahreis,20220930,FJ,-18.20583554,177.6889888,Vatu-o-lalai,Winter,Acropora cf. samoensis,1,37,420,0.125,
2022_FJI_Viti_Levu_ElisaJahreis,20220930,FJ,-18.20583554,177.6889888,Vatu-o-lalai,Winter,Acropora cf. samoensis,2,37,420,0.192,
2022_FJI_Viti_Levu_ElisaJahreis,20220930,FJ,-18.20583554,177.6889888,Vatu-o-lalai,Winter,Acropora cf. samoensis,3,37,420,0.145,
2022_FJI_Viti_Levu_ElisaJahreis,20220930,FJ,-18.20583554,177.6889888,Vatu-o-lalai,Winter,Acropora cf. samoensis,4,37,420,0.190,
2022_FJI_Viti_Levu_ElisaJahreis,20220930,FJ,-18.20583554,177.6889888,Vatu-o-lalai,Winter,Acropora cf. samoensis,5,37,420,0.195,
2022_FJI_Viti_Levu_ElisaJahreis,20220930,FJ,-18.20583554,177.6889888,Vatu-o-lalai,Winter,Acropora cf. samoensis,6,37,420,0.181,
2022_FJI_Viti_Levu_ElisaJahreis,20220930,FJ,-18.20583554,177.6889888,Vatu-o-lalai,Winter,Acropora cf. samoensis,7,37,420,0.110,
2022_FJI_Viti_Levu_ElisaJahreis,20220930,FJ,-18.20583554,177.6889888,Vatu-o-lalai,Winter,Acropora cf. samoensis,8,37,420,0.161,
2022_FJI_Viti_Levu_ElisaJahreis,20220930,FJ,-18.20583554,177.6889888,Vatu-o-lalai,Winter,Acropora cf. samoensis,9,37,420,0.227,
2022_FJI_Viti_Levu_ElisaJahreis,20220930,FJ,-18.20583554,177.6889888,Vatu-o-lalai,Winter,Acropora cf. samoensis,10,37,420,0.116,
2022_FJI_Viti_Levu_ElisaJahreis,20220930,FJ,-18.20583554,177.6889888,Vatu-o-lalai,Winter,Acropora cf. samoensis,1,39,420,0.000,
2022_FJI_Viti_Levu_ElisaJahreis,20220930,FJ,-18.20583554,177.6889888,Vatu-o-lalai,Winter,Acropora cf. samoensis,2,39,420,0.000,
2022_FJI_Viti_Levu_ElisaJahreis,20220930,FJ,-18.20583554,177.6889888,Vatu-o-lalai,Winter,Acropora cf. samoensis,3,39,420,0.051,
2022_FJI_Viti_Levu_ElisaJahreis,20220930,FJ,-18.20583554,177.6889888,Vatu-o-lalai,Winter,Acropora cf. samoensis,4,39,420,0.000,
2022_FJI_Viti_Levu_ElisaJahreis,20220930,FJ,-18.20583554,177.6889888,Vatu-o-lalai,Winter,Acropora cf. samoensis,5,39,420,0.000,
2022_FJI_Viti_Levu_ElisaJahreis,20220930,FJ,-18.20583554,177.6889888,Vatu-o-lalai,Winter,Acropora cf. samoensis,6,39,420,0.003,
2022_FJI_Viti_Levu_ElisaJahreis,20220930,FJ,-18.20583554,177.6889888,Vatu-o-lalai,Winter,Acropora cf. samoensis,7,39,420,0.000,
2022_FJI_Viti_Levu_ElisaJahreis,20220930,FJ,-18.20583554,177.6889888,Vatu-o-lalai,Winter,Acropora cf. samoensis,8,39,420,0.000,
2022_FJI_Viti_Levu_ElisaJahreis,20220930,FJ,-18.20583554,177.6889888,Vatu-o-lalai,Winter,Acropora cf. samoensis,9,39,420,0.000,
2022_FJI_Viti_Levu_ElisaJahreis,20220930,FJ,-18.20583554,177.6889888,Vatu-o-lalai,Winter,Acropora cf. samoensis,10,39,420,0.000,
2022_FJI_Viti_Levu_ElisaJahreis,20221201,FJ,-18.20583554,177.6889888,Vatu-o-lalai,Summer,Acropora cf. samoensis,1,28,420,0.630,
2022_FJI_Viti_Levu_ElisaJahreis,20221201,FJ,-18.20583554,177.6889888,Vatu-o-lalai,Summer,Acropora cf. samoensis,2,28,420,0.645,
2022_FJI_Viti_Levu_ElisaJahreis,20221201,FJ,-18.20583554,177.6889888,Vatu-o-lalai,Summer,Acropora cf. samoensis,3,28,420,0.628,
2022_FJI_Viti_Levu_ElisaJahreis,20221201,FJ,-18.20583554,177.6889888,Vatu-o-lalai,Summer,Acropora cf. samoensis,4,28,420,0.648,
2022_FJI_Viti_Levu_ElisaJahreis,20221201,FJ,-18.20583554,177.6889888,Vatu-o-lalai,Summer,Acropora cf. samoensis,5,28,420,0.643,
2022_FJI_Viti_Levu_ElisaJahreis,20221201,FJ,-18.20583554,177.6889888,Vatu-o-lalai,Summer,Acropora cf. samoensis,6,28,420,0.651,
2022_FJI_Viti_Levu_ElisaJahreis,20221201,FJ,-18.20583554,177.6889888,Vatu-o-lalai,Summer,Acropora cf. samoensis,7,28,420,0.619,
2022_FJI_Viti_Levu_ElisaJahreis,20221201,FJ,-18.20583554,177.6889888,Vatu-o-lalai,Summer,Acropora cf. samoensis,8,28,420,0.621,
2022_FJI_Viti_Levu_ElisaJahreis,20221201,FJ,-18.20583554,177.6889888,Vatu-o-lalai,Summer,Acropora cf. samoensis,9,28,420,0.621,
2022_FJI_Viti_Levu_ElisaJahreis,20221201,FJ,-18.20583554,177.6889888,Vatu-o-lalai,Summer,Acropora cf. samoensis,10,28,420,0.629,
2022_FJI_Viti_Levu_ElisaJahreis,20221201,FJ,-18.20583554,177.6889888,Vatu-o-lalai,Summer,Acropora cf. samoensis,1,34,420,0.619,
2022_FJI_Viti_Levu_ElisaJahreis,20221201,FJ,-18.20583554,177.6889888,Vatu-o-lalai,Summer,Acropora cf. samoensis,2,34,420,0.647,
2022_FJI_Viti_Levu_ElisaJahreis,20221201,FJ,-18.20583554,177.6889888,Vatu-o-lalai,Summer,Acropora cf. samoensis,3,34,420,0.594,
2022_FJI_Viti_Levu_ElisaJahreis,20221201,FJ,-18.20583554,177.6889888,Vatu-o-lalai,Summer,Acropora cf. samoensis,4,34,420,0.630,
2022_FJI_Viti_Levu_ElisaJahreis,20221201,FJ,-18.20583554,177.6889888,Vatu-o-lalai,Summer,Acropora cf. samoensis,5,34,420,0.620,
2022_FJI_Viti_Levu_ElisaJahreis,20221201,FJ,-18.20583554,177.6889888,Vatu-o-lalai,Summer,Acropora cf. samoensis,6,34,420,0.574,
2022_FJI_Viti_Levu_ElisaJahreis,20221201,FJ,-18.20583554,177.6889888,Vatu-o-lalai,Summer,Acropora cf. samoensis,7,34,420,0.611,
2022_FJI_Viti_Levu_ElisaJahreis,20221201,FJ,-18.20583554,177.6889888,Vatu-o-lalai,Summer,Acropora cf. samoensis,8,34,420,0.618,
2022_FJI_Viti_Levu_ElisaJahreis,20221201,FJ,-18.20583554,177.6889888,Vatu-o-lalai,Summer,Acropora cf. samoensis,9,34,420,0.611,
2022_FJI_Viti_Levu_ElisaJahreis,20221201,FJ,-18.20583554,177.6889888,Vatu-o-lalai,Summer,Acropora cf. samoensis,10,34,420,0.607,
2022_FJI_Viti_Levu_ElisaJahreis,20221201,FJ,-18.20583554,177.6889888,Vatu-o-lalai,Summer,Acropora cf. samoensis,1,37,420,0.160,
2022_FJI_Viti_Levu_ElisaJahreis,20221201,FJ,-18.20583554,177.6889888,Vatu-o-lalai,Summer,Acropora cf. samoensis,2,37,420,0.219,
2022_FJI_Viti_Levu_ElisaJahreis,20221201,FJ,-18.20583554,177.6889888,Vatu-o-lalai,Summer,Acropora cf. samoensis,3,37,420,0.159,
2022_FJI_Viti_Levu_ElisaJahreis,20221201,FJ,-18.20583554,177.6889888,Vatu-o-lalai,Summer,Acropora cf. samoensis,4,37,420,0.259,
2022_FJI_Viti_Levu_ElisaJahreis,20221201,FJ,-18.20583554,177.6889888,Vatu-o-lalai,Summer,Acropora cf. samoensis,5,37,420,0.185,
2022_FJI_Viti_Levu_ElisaJahreis,20221201,FJ,-18.20583554,177.6889888,Vatu-o-lalai,Summer,Acropora cf. samoensis,6,37,420,0.124,
2022_FJI_Viti_Levu_ElisaJahreis,20221201,FJ,-18.20583554,177.6889888,Vatu-o-lalai,Summer,Acropora cf. samoensis,7,37,420,0.050,
2022_FJI_Viti_Levu_ElisaJahreis,20221201,FJ,-18.20583554,177.6889888,Vatu-o-lalai,Summer,Acropora cf. samoensis,8,37,420,0.184,
2022_FJI_Viti_Levu_ElisaJahreis,20221201,FJ,-18.20583554,177.6889888,Vatu-o-lalai,Summer,Acropora cf. samoensis,9,37,420,0.150,
2022_FJI_Viti_Levu_ElisaJahreis,20221201,FJ,-18.20583554,177.6889888,Vatu-o-lalai,Summer,Acropora cf. samoensis,10,37,420,0.113,
2022_FJI_Viti_Levu_ElisaJahreis,20221201,FJ,-18.20583554,177.6889888,Vatu-o-lalai,Summer,Acropora cf. samoensis,1,39,420,0.003,
2022_FJI_Viti_Levu_ElisaJahreis,20221201,FJ,-18.20583554,177.6889888,Vatu-o-lalai,Summer,Acropora cf. samoensis,2,39,420,0.000,
2022_FJI_Viti_Levu_ElisaJahreis,20221201,FJ,-18.20583554,177.6889888,Vatu-o-lalai,Summer,Acropora cf. samoensis,3,39,420,0.000,
2022_FJI_Viti_Levu_ElisaJahreis,20221201,FJ,-18.20583554,177.6889888,Vatu-o-lalai,Summer,Acropora cf. samoensis,4,39,420,0.000,
2022_FJI_Viti_Levu_ElisaJahreis,20221201,FJ,-18.20583554,177.6889888,Vatu-o-lalai,Summer,Acropora cf. samoensis,5,39,420,0.001,
2022_FJI_Viti_Levu_ElisaJahreis,20221201,FJ,-18.20583554,177.6889888,Vatu-o-lalai,Summer,Acropora cf. samoensis,6,39,420,0.004,
2022_FJI_Viti_Levu_ElisaJahreis,20221201,FJ,-18.20583554,177.6889888,Vatu-o-lalai,Summer,Acropora cf. samoensis,7,39,420,0.007,
2022_FJI_Viti_Levu_ElisaJahreis,20221201,FJ,-18.20583554,177.6889888,Vatu-o-lalai,Summer,Acropora cf. samoensis,8,39,420,0.000,
2022_FJI_Viti_Levu_ElisaJahreis,20221201,FJ,-18.20583554,177.6889888,Vatu-o-lalai,Summer,Acropora cf. samoensis,9,39,420,0.001,
2022_FJI_Viti_Levu_ElisaJahreis,20221201,FJ,-18.20583554,177.6889888,Vatu-o-lalai,Summer,Acropora cf. samoensis,10,39,420,0.000,
2022_FJI_Viti_Levu_ElisaJahreis,20220926,FJ,-18.20145609,177.6605895,Tagaqe,Winter,Acropora cf. samoensis,1,28,420,0.653,
2022_FJI_Viti_Levu_ElisaJahreis,20220926,FJ,-18.20145609,177.6605895,Tagaqe,Winter,Acropora cf. samoensis,2,28,420,0.621,
2022_FJI_Viti_Levu_ElisaJahreis,20220926,FJ,-18.20145609,177.6605895,Tagaqe,Winter,Acropora cf. samoensis,3,28,420,0.645,
2022_FJI_Viti_Levu_ElisaJahreis,20220926,FJ,-18.20145609,177.6605895,Tagaqe,Winter,Acropora cf. samoensis,4,28,420,0.629,
2022_FJI_Viti_Levu_ElisaJahreis,20220926,FJ,-18.20145609,177.6605895,Tagaqe,Winter,Acropora cf. samoensis,5,28,420,0.656,
2022_FJI_Viti_Levu_ElisaJahreis,20220926,FJ,-18.20145609,177.6605895,Tagaqe,Winter,Acropora cf. samoensis,6,28,420,0.651,
2022_FJI_Viti_Levu_ElisaJahreis,20220926,FJ,-18.20145609,177.6605895,Tagaqe,Winter,Acropora cf. samoensis,7,28,420,0.655,
2022_FJI_Viti_Levu_ElisaJahreis,20220926,FJ,-18.20145609,177.6605895,Tagaqe,Winter,Acropora cf. samoensis,8,28,420,0.625,
2022_FJI_Viti_Levu_ElisaJahreis,20220926,FJ,-18.20145609,177.6605895,Tagaqe,Winter,Acropora cf. samoensis,9,28,420,0.625,
2022_FJI_Viti_Levu_ElisaJahreis,20220926,FJ,-18.20145609,177.6605895,Tagaqe,Winter,Acropora cf. samoensis,10,28,420,0.599,
2022_FJI_Viti_Levu_ElisaJahreis,20220926,FJ,-18.20145609,177.6605895,Tagaqe,Winter,Acropora cf. samoensis,1,34,420,0.616,
2022_FJI_Viti_Levu_ElisaJahreis,20220926,FJ,-18.20145609,177.6605895,Tagaqe,Winter,Acropora cf. samoensis,2,34,420,0.619,
2022_FJI_Viti_Levu_ElisaJahreis,20220926,FJ,-18.20145609,177.6605895,Tagaqe,Winter,Acropora cf. samoensis,3,34,420,0.632,
2022_FJI_Viti_Levu_ElisaJahreis,20220926,FJ,-18.20145609,177.6605895,Tagaqe,Winter,Acropora cf. samoensis,4,34,420,0.652,
2022_FJI_Viti_Levu_ElisaJahreis,20220926,FJ,-18.20145609,177.6605895,Tagaqe,Winter,Acropora cf. samoensis,5,34,420,0.636,
2022_FJI_Viti_Levu_ElisaJahreis,20220926,FJ,-18.20145609,177.6605895,Tagaqe,Winter,Acropora cf. samoensis,6,34,420,0.625,
2022_FJI_Viti_Levu_ElisaJahreis,20220926,FJ,-18.20145609,177.6605895,Tagaqe,Winter,Acropora cf. samoensis,7,34,420,0.632,
2022_FJI_Viti_Levu_ElisaJahreis,20220926,FJ,-18.20145609,177.6605895,Tagaqe,Winter,Acropora cf. samoensis,8,34,420,0.637,
2022_FJI_Viti_Levu_ElisaJahreis,20220926,FJ,-18.20145609,177.6605895,Tagaqe,Winter,Acropora cf. samoensis,9,34,420,0.632,
2022_FJI_Viti_Levu_ElisaJahreis,20220926,FJ,-18.20145609,177.6605895,Tagaqe,Winter,Acropora cf. samoensis,10,34,420,0.619,
2022_FJI_Viti_Levu_ElisaJahreis,20220926,FJ,-18.20145609,177.6605895,Tagaqe,Winter,Acropora cf. samoensis,1,37,420,0.273,
2022_FJI_Viti_Levu_ElisaJahreis,20220926,FJ,-18.20145609,177.6605895,Tagaqe,Winter,Acropora cf. samoensis,2,37,420,0.002,
2022_FJI_Viti_Levu_ElisaJahreis,20220926,FJ,-18.20145609,177.6605895,Tagaqe,Winter,Acropora cf. samoensis,3,37,420,0.194,
2022_FJI_Viti_Levu_ElisaJahreis,20220926,FJ,-18.20145609,177.6605895,Tagaqe,Winter,Acropora cf. samoensis,4,37,420,0.221,
2022_FJI_Viti_Levu_ElisaJahreis,20220926,FJ,-18.20145609,177.6605895,Tagaqe,Winter,Acropora cf. samoensis,5,37,420,0.299,
2022_FJI_Viti_Levu_ElisaJahreis,20220926,FJ,-18.20145609,177.6605895,Tagaqe,Winter,Acropora cf. samoensis,6,37,420,0.247,
2022_FJI_Viti_Levu_ElisaJahreis,20220926,FJ,-18.20145609,177.6605895,Tagaqe,Winter,Acropora cf. samoensis,7,37,420,0.101,
2022_FJI_Viti_Levu_ElisaJahreis,20220926,FJ,-18.20145609,177.6605895,Tagaqe,Winter,Acropora cf. samoensis,8,37,420,0.199,
2022_FJI_Viti_Levu_ElisaJahreis,20220926,FJ,-18.20145609,177.6605895,Tagaqe,Winter,Acropora cf. samoensis,9,37,420,0.277,
2022_FJI_Viti_Levu_ElisaJahreis,20220926,FJ,-18.20145609,177.6605895,Tagaqe,Winter,Acropora cf. samoensis,10,37,420,0.200,
2022_FJI_Viti_Levu_ElisaJahreis,20220926,FJ,-18.20145609,177.6605895,Tagaqe,Winter,Acropora cf. samoensis,1,39,420,0.004,
2022_FJI_Viti_Levu_ElisaJahreis,20220926,FJ,-18.20145609,177.6605895,Tagaqe,Winter,Acropora cf. samoensis,2,39,420,0.002,
2022_FJI_Viti_Levu_ElisaJahreis,20220926,FJ,-18.20145609,177.6605895,Tagaqe,Winter,Acropora cf. samoensis,3,39,420,0.000,
2022_FJI_Viti_Levu_ElisaJahreis,20220926,FJ,-18.20145609,177.6605895,Tagaqe,Winter,Acropora cf. samoensis,4,39,420,0.006,
2022_FJI_Viti_Levu_ElisaJahreis,20220926,FJ,-18.20145609,177.6605895,Tagaqe,Winter,Acropora cf. samoensis,5,39,420,0.014,
2022_FJI_Viti_Levu_ElisaJahreis,20220926,FJ,-18.20145609,177.6605895,Tagaqe,Winter,Acropora cf. samoensis,6,39,420,0.007,
2022_FJI_Viti_Levu_ElisaJahreis,20220926,FJ,-18.20145609,177.6605895,Tagaqe,Winter,Acropora cf. samoensis,7,39,420,0.005,
2022_FJI_Viti_Levu_ElisaJahreis,20220926,FJ,-18.20145609,177.6605895,Tagaqe,Winter,Acropora cf. samoensis,8,39,420,0.012,
