Project,Date,Country,Latitude,Longitude,Site,Condition,Species,Genotype,Temperature,Timepoint,Pam_value
Global_Search_Caribbean,22220314,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Siderastrea siderea,9,37.5,420,0.049
Global_Search_Caribbean,22220314,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Siderastrea siderea,10,37.5,420,0.174
Global_Search_Caribbean,22220314,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Siderastrea siderea,11,37.5,420,0.221
Global_Search_Caribbean,22220314,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Siderastrea siderea,12,37.5,420,0
Global_Search_Caribbean,22220314,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Siderastrea siderea,1,34.5,420,0.463
Global_Search_Caribbean,22220314,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Siderastrea siderea,2,34.5,420,0.426
Global_Search_Caribbean,22220314,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Siderastrea siderea,3,34.5,420,0.428
Global_Search_Caribbean,22220314,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Siderastrea siderea,4,34.5,420,0.422
Global_Search_Caribbean,22220314,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Siderastrea siderea,5,34.5,420,0.462
Global_Search_Caribbean,22220314,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Siderastrea siderea,6,34.5,420,0.415
Global_Search_Caribbean,22220314,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Siderastrea siderea,7,34.5,420,0.51
Global_Search_Caribbean,22220314,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Siderastrea siderea,8,34.5,420,0.472
Global_Search_Caribbean,22220314,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Siderastrea siderea,9,34.5,420,0.482
Global_Search_Caribbean,22220314,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Siderastrea siderea,10,34.5,420,0.51
Global_Search_Caribbean,22220314,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Siderastrea siderea,11,34.5,420,0.5
Global_Search_Caribbean,22220314,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Siderastrea siderea,12,34.5,420,0.499
Global_Search_Caribbean,22220314,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Siderastrea siderea,1,32.5,420,0.477
Global_Search_Caribbean,22220314,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Siderastrea siderea,2,32.5,420,0.521
Global_Search_Caribbean,22220314,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Siderastrea siderea,3,32.5,420,0.484
Global_Search_Caribbean,22220314,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Siderastrea siderea,4,32.5,420,0.446
Global_Search_Caribbean,22220314,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Siderastrea siderea,5,32.5,420,0.498
Global_Search_Caribbean,22220314,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Siderastrea siderea,6,32.5,420,0.496
Global_Search_Caribbean,22220314,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Siderastrea siderea,7,32.5,420,0.512
Global_Search_Caribbean,22220314,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Siderastrea siderea,8,32.5,420,0.496
Global_Search_Caribbean,22220314,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Siderastrea siderea,9,32.5,420,0.517
Global_Search_Caribbean,22220314,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Siderastrea siderea,10,32.5,420,0.551
Global_Search_Caribbean,22220314,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Siderastrea siderea,11,32.5,420,0.502
Global_Search_Caribbean,22220314,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Siderastrea siderea,12,32.5,420,0.532
Global_Search_Caribbean,22220314,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Siderastrea siderea,1,28.5,420,0.552
Global_Search_Caribbean,22220314,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Siderastrea siderea,2,28.5,420,0.544
Global_Search_Caribbean,22220314,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Siderastrea siderea,3,28.5,420,0.535
Global_Search_Caribbean,22220314,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Siderastrea siderea,4,28.5,420,0.508
Global_Search_Caribbean,22220314,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Siderastrea siderea,5,28.5,420,0.544
Global_Search_Caribbean,22220314,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Siderastrea siderea,6,28.5,420,0.513
Global_Search_Caribbean,22220314,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Siderastrea siderea,7,28.5,420,0.543
Global_Search_Caribbean,22220314,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Siderastrea siderea,8,28.5,420,0.544
Global_Search_Caribbean,22220314,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Siderastrea siderea,9,28.5,420,0.543
Global_Search_Caribbean,22220314,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Siderastrea siderea,10,28.5,420,0.582
Global_Search_Caribbean,22220314,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Siderastrea siderea,11,28.5,420,0.585
Global_Search_Caribbean,22220314,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Siderastrea siderea,12,28.5,420,0.562
Global_Search_Caribbean,22220313,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Acropora palmata,1,37.5,420,0
Global_Search_Caribbean,22220313,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Acropora palmata,2,37.5,420,0
Global_Search_Caribbean,22220313,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Acropora palmata,3,37.5,420,0
Global_Search_Caribbean,22220313,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Acropora palmata,4,37.5,420,0
Global_Search_Caribbean,22220313,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Acropora palmata,5,37.5,420,0
Global_Search_Caribbean,22220313,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Acropora palmata,6,37.5,420,0
Global_Search_Caribbean,22220313,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Acropora palmata,7,37.5,420,0
Global_Search_Caribbean,22220313,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Acropora palmata,8,37.5,420,0
Global_Search_Caribbean,22220313,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Acropora palmata,9,37.5,420,0
Global_Search_Caribbean,22220313,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Acropora palmata,10,37.5,420,0
Global_Search_Caribbean,22220313,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Acropora palmata,11,37.5,420,0
Global_Search_Caribbean,22220313,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Acropora palmata,12,37.5,420,0
Global_Search_Caribbean,22220313,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Acropora palmata,1,34.5,420,0.456
Global_Search_Caribbean,22220313,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Acropora palmata,2,34.5,420,0.512
Global_Search_Caribbean,22220313,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Acropora palmata,3,34.5,420,0.521
Global_Search_Caribbean,22220313,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Acropora palmata,4,34.5,420,0.508
Global_Search_Caribbean,22220313,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Acropora palmata,5,34.5,420,0.475
Global_Search_Caribbean,22220313,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Acropora palmata,6,34.5,420,0.517
Global_Search_Caribbean,22220313,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Acropora palmata,7,34.5,420,0.531
Global_Search_Caribbean,22220313,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Acropora palmata,8,34.5,420,0.534
Global_Search_Caribbean,22220313,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Acropora palmata,9,34.5,420,0.474
Global_Search_Caribbean,22220313,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Acropora palmata,10,34.5,420,0.376
Global_Search_Caribbean,22220313,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Acropora palmata,11,34.5,420,0.59
Global_Search_Caribbean,22220313,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Acropora palmata,12,34.5,420,0.483
Global_Search_Caribbean,22220313,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Acropora palmata,1,32.5,420,0.579
Global_Search_Caribbean,22220313,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Acropora palmata,2,32.5,420,0.577
Global_Search_Caribbean,22220313,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Acropora palmata,3,32.5,420,0.592
Global_Search_Caribbean,22220313,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Acropora palmata,4,32.5,420,0.53
Global_Search_Caribbean,22220313,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Acropora palmata,5,32.5,420,0.53
Global_Search_Caribbean,22220313,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Acropora palmata,6,32.5,420,0.597
Global_Search_Caribbean,22220313,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Acropora palmata,7,32.5,420,0.578
Global_Search_Caribbean,22220313,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Acropora palmata,8,32.5,420,0.562
Global_Search_Caribbean,22220313,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Acropora palmata,9,32.5,420,0.546
Global_Search_Caribbean,22220313,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Acropora palmata,10,32.5,420,0.534
Global_Search_Caribbean,22220313,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Acropora palmata,11,32.5,420,0.57
Global_Search_Caribbean,22220313,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Acropora palmata,12,32.5,420,0.615
Global_Search_Caribbean,22220313,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Acropora palmata,1,28.5,420,0.568
Global_Search_Caribbean,22220313,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Acropora palmata,2,28.5,420,0.571
Global_Search_Caribbean,22220313,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Acropora palmata,3,28.5,420,0.536
Global_Search_Caribbean,22220313,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Acropora palmata,4,28.5,420,0.534
Global_Search_Caribbean,22220313,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Acropora palmata,5,28.5,420,0.522
Global_Search_Caribbean,22220313,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Acropora palmata,6,28.5,420,0.547
Global_Search_Caribbean,22220313,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Acropora palmata,7,28.5,420,0.567
Global_Search_Caribbean,22220313,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Acropora palmata,8,28.5,420,0.544
Global_Search_Caribbean,22220313,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Acropora palmata,9,28.5,420,0.562
Global_Search_Caribbean,22220313,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Acropora palmata,10,28.5,420,0.566
Global_Search_Caribbean,22220313,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Acropora palmata,11,28.5,420,0.584
Global_Search_Caribbean,22220313,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Acropora palmata,12,28.5,420,0.613
Global_Search_Caribbean,22220308,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Orbicella faveolata,1,37.5,420,0.017
Global_Search_Caribbean,22220308,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Orbicella faveolata,2,37.5,420,0.034
Global_Search_Caribbean,22220308,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Orbicella faveolata,3,37.5,420,0.011
Global_Search_Caribbean,22220308,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Orbicella faveolata,4,37.5,420,0.022
Global_Search_Caribbean,22220308,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Orbicella faveolata,5,37.5,420,0.001
Global_Search_Caribbean,22220308,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Orbicella faveolata,6,37.5,420,0.017
Global_Search_Caribbean,22220308,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Orbicella faveolata,7,37.5,420,0.007
Global_Search_Caribbean,22220308,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Orbicella faveolata,8,37.5,420,0.007
Global_Search_Caribbean,22220308,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Orbicella faveolata,9,37.5,420,0.044
Global_Search_Caribbean,22220308,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Orbicella faveolata,10,37.5,420,0.038
Global_Search_Caribbean,22220308,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Orbicella faveolata,11,37.5,420,0.026
Global_Search_Caribbean,22220308,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Orbicella faveolata,12,37.5,420,0.004
Global_Search_Caribbean,22220308,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Orbicella faveolata,13,37.5,420,0.039
Global_Search_Caribbean,22220308,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Orbicella faveolata,14,37.5,420,0.153
Global_Search_Caribbean,22220308,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Orbicella faveolata,15,37.5,420,0
Global_Search_Caribbean,22220308,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Orbicella faveolata,16,37.5,420,0
Global_Search_Caribbean,22220308,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Orbicella faveolata,17,37.5,420,0
Global_Search_Caribbean,22220308,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Orbicella faveolata,1,34.5,420,0.23
Global_Search_Caribbean,22220308,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Orbicella faveolata,2,34.5,420,0.324
Global_Search_Caribbean,22220308,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Orbicella faveolata,3,34.5,420,0.27
Global_Search_Caribbean,22220308,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Orbicella faveolata,4,34.5,420,0.323
Global_Search_Caribbean,22220308,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Orbicella faveolata,5,34.5,420,0.271
Global_Search_Caribbean,22220308,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Orbicella faveolata,6,34.5,420,0.391
Global_Search_Caribbean,22220308,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Orbicella faveolata,7,34.5,420,0.366
Global_Search_Caribbean,22220308,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Orbicella faveolata,8,34.5,420,0.409
Global_Search_Caribbean,22220308,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Orbicella faveolata,9,34.5,420,0.411
Global_Search_Caribbean,22220308,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Orbicella faveolata,10,34.5,420,0.249
Global_Search_Caribbean,22220308,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Orbicella faveolata,11,34.5,420,0.296
Global_Search_Caribbean,22220308,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Orbicella faveolata,12,34.5,420,0.442
Global_Search_Caribbean,22220308,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Orbicella faveolata,13,34.5,420,0.173
Global_Search_Caribbean,22220308,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Orbicella faveolata,14,34.5,420,0.307
Global_Search_Caribbean,22220308,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Orbicella faveolata,15,34.5,420,0.398
Global_Search_Caribbean,22220308,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Orbicella faveolata,16,34.5,420,0.229
Global_Search_Caribbean,22220308,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Orbicella faveolata,17,34.5,420,0.3
Global_Search_Caribbean,22220308,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Orbicella faveolata,1,32.5,420,0.473
Global_Search_Caribbean,22220308,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Orbicella faveolata,2,32.5,420,0.484
Global_Search_Caribbean,22220308,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Orbicella faveolata,3,32.5,420,0.372
Global_Search_Caribbean,22220308,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Orbicella faveolata,4,32.5,420,0.541
Global_Search_Caribbean,22220308,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Orbicella faveolata,5,32.5,420,0.517
Global_Search_Caribbean,22220308,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Orbicella faveolata,6,32.5,420,0.515
Global_Search_Caribbean,22220308,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Orbicella faveolata,7,32.5,420,0.575
Global_Search_Caribbean,22220308,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Orbicella faveolata,8,32.5,420,0.57
Global_Search_Caribbean,22220308,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Orbicella faveolata,9,32.5,420,0.583
Global_Search_Caribbean,22220308,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Orbicella faveolata,10,32.5,420,0.563
Global_Search_Caribbean,22220308,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Orbicella faveolata,11,32.5,420,0.443
Global_Search_Caribbean,22220308,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Orbicella faveolata,12,32.5,420,0.477
Global_Search_Caribbean,22220308,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Orbicella faveolata,13,32.5,420,0.493
Global_Search_Caribbean,22220308,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Orbicella faveolata,14,32.5,420,0.491
Global_Search_Caribbean,22220308,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Orbicella faveolata,15,32.5,420,0.533
Global_Search_Caribbean,22220308,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Orbicella faveolata,16,32.5,420,0.471
Global_Search_Caribbean,22220308,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Orbicella faveolata,17,32.5,420,0.55
Global_Search_Caribbean,22220308,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Orbicella faveolata,1,28.5,420,0.57
Global_Search_Caribbean,22220308,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Orbicella faveolata,2,28.5,420,0.572
Global_Search_Caribbean,22220308,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Orbicella faveolata,3,28.5,420,0.55
Global_Search_Caribbean,22220308,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Orbicella faveolata,4,28.5,420,0.597
Global_Search_Caribbean,22220308,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Orbicella faveolata,5,28.5,420,0.516
Global_Search_Caribbean,22220308,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Orbicella faveolata,6,28.5,420,0.531
Global_Search_Caribbean,22220308,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Orbicella faveolata,7,28.5,420,0.588
Global_Search_Caribbean,22220308,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Orbicella faveolata,8,28.5,420,0.508
Global_Search_Caribbean,22220308,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Orbicella faveolata,9,28.5,420,0.576
Global_Search_Caribbean,22220308,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Orbicella faveolata,10,28.5,420,0.523
Global_Search_Caribbean,22220308,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Orbicella faveolata,11,28.5,420,0.561
Global_Search_Caribbean,22220308,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Orbicella faveolata,12,28.5,420,0.59
Global_Search_Caribbean,22220308,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Orbicella faveolata,13,28.5,420,0.486
Global_Search_Caribbean,22220308,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Orbicella faveolata,14,28.5,420,0.502
Global_Search_Caribbean,22220308,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Orbicella faveolata,15,28.5,420,0.508
Global_Search_Caribbean,22220308,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Orbicella faveolata,16,28.5,420,0.524
Global_Search_Caribbean,22220308,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Orbicella faveolata,17,28.5,420,0.575
Global_Search_Caribbean,22220307,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Porites astreoides,1,37.5,420,0
Global_Search_Caribbean,22220307,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Porites astreoides,2,37.5,420,0.024
Global_Search_Caribbean,22220307,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Porites astreoides,3,37.5,420,0
Global_Search_Caribbean,22220307,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Porites astreoides,4,37.5,420,0.104
Global_Search_Caribbean,22220307,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Porites astreoides,5,37.5,420,0
Global_Search_Caribbean,22220307,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Porites astreoides,6,37.5,420,0.025
Global_Search_Caribbean,22220307,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Porites astreoides,7,37.5,420,0
Global_Search_Caribbean,22220307,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Porites astreoides,8,37.5,420,0
Global_Search_Caribbean,22220307,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Porites astreoides,9,37.5,420,0.006
Global_Search_Caribbean,22220307,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Porites astreoides,10,37.5,420,0
Global_Search_Caribbean,22220307,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Porites astreoides,11,37.5,420,0
Global_Search_Caribbean,22220307,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Porites astreoides,12,37.5,420,0.007
Global_Search_Caribbean,22220307,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Porites astreoides,1,34.5,420,0.274
Global_Search_Caribbean,22220307,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Porites astreoides,2,34.5,420,0.345
Global_Search_Caribbean,22220307,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Porites astreoides,3,34.5,420,0.203
Global_Search_Caribbean,22220307,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Porites astreoides,4,34.5,420,0.166
Global_Search_Caribbean,22220307,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Porites astreoides,5,34.5,420,0.136
Global_Search_Caribbean,22220307,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Porites astreoides,6,34.5,420,0.373
Global_Search_Caribbean,22220307,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Porites astreoides,7,34.5,420,0.167
Global_Search_Caribbean,22220307,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Porites astreoides,8,34.5,420,0.354
Global_Search_Caribbean,22220307,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Porites astreoides,9,34.5,420,0.401
Global_Search_Caribbean,22220307,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Porites astreoides,10,34.5,420,0.301
Global_Search_Caribbean,22220307,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Porites astreoides,11,34.5,420,0.136
Global_Search_Caribbean,22220307,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Porites astreoides,12,34.5,420,0.177
Global_Search_Caribbean,22220307,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Porites astreoides,1,32.5,420,0.366
Global_Search_Caribbean,22220307,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Porites astreoides,2,32.5,420,0.368
Global_Search_Caribbean,22220307,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Porites astreoides,3,32.5,420,0.428
Global_Search_Caribbean,22220307,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Porites astreoides,4,32.5,420,0.345
Global_Search_Caribbean,22220307,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Porites astreoides,5,32.5,420,0.367
Global_Search_Caribbean,22220307,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Porites astreoides,6,32.5,420,0.462
Global_Search_Caribbean,22220307,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Porites astreoides,7,32.5,420,0.347
Global_Search_Caribbean,22220307,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Porites astreoides,8,32.5,420,0.472
Global_Search_Caribbean,22220307,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Porites astreoides,9,32.5,420,0.374
Global_Search_Caribbean,22220307,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Porites astreoides,10,32.5,420,0.31
Global_Search_Caribbean,22220307,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Porites astreoides,11,32.5,420,0.357
Global_Search_Caribbean,22220307,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Porites astreoides,12,32.5,420,0.273
Global_Search_Caribbean,22220307,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Porites astreoides,1,28.5,420,0.464
Global_Search_Caribbean,22220307,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Porites astreoides,2,28.5,420,0.375
Global_Search_Caribbean,22220307,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Porites astreoides,3,28.5,420,0.477
Global_Search_Caribbean,22220307,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Porites astreoides,4,28.5,420,0.461
Global_Search_Caribbean,22220307,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Porites astreoides,5,28.5,420,0.344
Global_Search_Caribbean,22220307,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Porites astreoides,6,28.5,420,0.565
Global_Search_Caribbean,22220307,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Porites astreoides,7,28.5,420,0.576
Global_Search_Caribbean,22220307,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Porites astreoides,8,28.5,420,0.506
Global_Search_Caribbean,22220307,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Porites astreoides,9,28.5,420,0.546
Global_Search_Caribbean,22220307,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Porites astreoides,10,28.5,420,0.563
Global_Search_Caribbean,22220307,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Porites astreoides,11,28.5,420,0.436
Global_Search_Caribbean,22220307,USA,18.35674,-64.85381,USVI_Thatch,Caribbean,Porites astreoides,12,28.5,420,0.569