Project.name,Experiment.name,Experiment.date,Colony.name,Colony.country,Colony.latitude,Colony.longitude,Colony.species,Colony.ed5,Colony.ed50,Colony.ed95,BioSample.name,BioSample.collection_date,Observation.condition,Observation.temperature,Observation.timepoint,Observation.pam_value,Publication.title,Publication.year,Publication.doi
Evensen et al. 2022,Eilat,2018-08-01,Eilat_Acropora_hemprichii,ISR,29.501771,34.917925,Acropora hemprichii,,37.25076,,2018-08-01_ISR_Eilat_Acropora hemprichii_nan_420,2018-08-01,Wild,,420,,Empirically derived thermal thresholds of four coral species along the Red Sea using a portable and standardized experimental approach,2022,https://doi.org/10.1007/s00338-022-02233-y
Evensen et al. 2022,Eilat,2018-08-01,Eilat_Acropora_hemprichii,ISR,29.501771,34.917925,Acropora hemprichii,,36.96904,,2018-08-01_ISR_Eilat_Acropora hemprichii_nan_420,2018-08-01,Wild,,420,,Empirically derived thermal thresholds of four coral species along the Red Sea using a portable and standardized experimental approach,2022,https://doi.org/10.1007/s00338-022-02233-y
Evensen et al. 2022,Eilat,2018-08-01,Eilat_Acropora_hemprichii,ISR,29.501771,34.917925,Acropora hemprichii,,37.07997,,2018-08-01_ISR_Eilat_Acropora hemprichii_nan_420,2018-08-01,Wild,,420,,Empirically derived thermal thresholds of four coral species along the Red Sea using a portable and standardized experimental approach,2022,https://doi.org/10.1007/s00338-022-02233-y
Evensen et al. 2022,Eilat,2018-08-01,Eilat_Acropora_hemprichii,ISR,29.501771,34.917925,Acropora hemprichii,,36.83882,,2018-08-01_ISR_Eilat_Acropora hemprichii_nan_420,2018-08-01,Wild,,420,,Empirically derived thermal thresholds of four coral species along the Red Sea using a portable and standardized experimental approach,2022,https://doi.org/10.1007/s00338-022-02233-y
Evensen et al. 2022,AlWajh,2018-08-01,AlWajh_Acropora_hemprichii,SAU,25.509696,36.687417,Acropora hemprichii,,37.6751,,2018-08-01_SAU_AlWajh_Acropora hemprichii_nan_420,2018-08-01,Wild,,420,,Empirically derived thermal thresholds of four coral species along the Red Sea using a portable and standardized experimental approach,2022,https://doi.org/10.1007/s00338-022-02233-y
Evensen et al. 2022,AlWajh,2018-08-01,AlWajh_Acropora_hemprichii,SAU,25.509696,36.687417,Acropora hemprichii,,37.40005,,2018-08-01_SAU_AlWajh_Acropora hemprichii_nan_420,2018-08-01,Wild,,420,,Empirically derived thermal thresholds of four coral species along the Red Sea using a portable and standardized experimental approach,2022,https://doi.org/10.1007/s00338-022-02233-y
Evensen et al. 2022,AlWajh,2018-08-01,AlWajh_Acropora_hemprichii,SAU,25.509696,36.687417,Acropora hemprichii,,37.68792,,2018-08-01_SAU_AlWajh_Acropora hemprichii_nan_420,2018-08-01,Wild,,420,,Empirically derived thermal thresholds of four coral species along the Red Sea using a portable and standardized experimental approach,2022,https://doi.org/10.1007/s00338-022-02233-y
Evensen et al. 2022,AlWajh,2018-08-01,AlWajh_Acropora_hemprichii,SAU,25.509696,36.687417,Acropora hemprichii,,37.06693,,2018-08-01_SAU_AlWajh_Acropora hemprichii_nan_420,2018-08-01,Wild,,420,,Empirically derived thermal thresholds of four coral species along the Red Sea using a portable and standardized experimental approach,2022,https://doi.org/10.1007/s00338-022-02233-y
Evensen et al. 2022,AlWajh,2018-08-01,AlWajh_Acropora_hemprichii,SAU,25.509696,36.687417,Acropora hemprichii,,37.2703,,2018-08-01_SAU_AlWajh_Acropora hemprichii_nan_420,2018-08-01,Wild,,420,,Empirically derived thermal thresholds of four coral species along the Red Sea using a portable and standardized experimental approach,2022,https://doi.org/10.1007/s00338-022-02233-y
Evensen et al. 2022,AlWajh,2018-08-01,AlWajh_Acropora_hemprichii,SAU,25.509696,36.687417,Acropora hemprichii,,37.18253,,2018-08-01_SAU_AlWajh_Acropora hemprichii_nan_420,2018-08-01,Wild,,420,,Empirically derived thermal thresholds of four coral species along the Red Sea using a portable and standardized experimental approach,2022,https://doi.org/10.1007/s00338-022-02233-y
Evensen et al. 2022,AlWajh,2018-08-01,AlWajh_Acropora_hemprichii,SAU,25.509696,36.687417,Acropora hemprichii,,37.28897,,2018-08-01_SAU_AlWajh_Acropora hemprichii_nan_420,2018-08-01,Wild,,420,,Empirically derived thermal thresholds of four coral species along the Red Sea using a portable and standardized experimental approach,2022,https://doi.org/10.1007/s00338-022-02233-y
Evensen et al. 2022,Yanbu,2018-08-01,Yanbu_Acropora_hemprichii,SAU,24.018868,37.966628,Acropora hemprichii,,36.80802,,2018-08-01_SAU_Yanbu_Acropora hemprichii_nan_420,2018-08-01,Wild,,420,,Empirically derived thermal thresholds of four coral species along the Red Sea using a portable and standardized experimental approach,2022,https://doi.org/10.1007/s00338-022-02233-y
Evensen et al. 2022,Yanbu,2018-08-01,Yanbu_Acropora_hemprichii,SAU,24.018868,37.966628,Acropora hemprichii,,36.58849,,2018-08-01_SAU_Yanbu_Acropora hemprichii_nan_420,2018-08-01,Wild,,420,,Empirically derived thermal thresholds of four coral species along the Red Sea using a portable and standardized experimental approach,2022,https://doi.org/10.1007/s00338-022-02233-y
Evensen et al. 2022,Yanbu,2018-08-01,Yanbu_Acropora_hemprichii,SAU,24.018868,37.966628,Acropora hemprichii,,36.88677,,2018-08-01_SAU_Yanbu_Acropora hemprichii_nan_420,2018-08-01,Wild,,420,,Empirically derived thermal thresholds of four coral species along the Red Sea using a portable and standardized experimental approach,2022,https://doi.org/10.1007/s00338-022-02233-y
Evensen et al. 2022,Yanbu,2018-08-01,Yanbu_Acropora_hemprichii,SAU,24.018868,37.966628,Acropora hemprichii,,36.48322,,2018-08-01_SAU_Yanbu_Acropora hemprichii_nan_420,2018-08-01,Wild,,420,,Empirically derived thermal thresholds of four coral species along the Red Sea using a portable and standardized experimental approach,2022,https://doi.org/10.1007/s00338-022-02233-y
Evensen et al. 2022,Yanbu,2018-08-01,Yanbu_Acropora_hemprichii,SAU,24.018868,37.966628,Acropora hemprichii,,36.54104,,2018-08-01_SAU_Yanbu_Acropora hemprichii_nan_420,2018-08-01,Wild,,420,,Empirically derived thermal thresholds of four coral species along the Red Sea using a portable and standardized experimental approach,2022,https://doi.org/10.1007/s00338-022-02233-y
Evensen et al. 2022,Yanbu,2018-08-01,Yanbu_Acropora_hemprichii,SAU,24.018868,37.966628,Acropora hemprichii,,36.73818,,2018-08-01_SAU_Yanbu_Acropora hemprichii_nan_420,2018-08-01,Wild,,420,,Empirically derived thermal thresholds of four coral species along the Red Sea using a portable and standardized experimental approach,2022,https://doi.org/10.1007/s00338-022-02233-y
Evensen et al. 2022,Yanbu,2018-08-01,Yanbu_Acropora_hemprichii,SAU,24.018868,37.966628,Acropora hemprichii,,36.30291,,2018-08-01_SAU_Yanbu_Acropora hemprichii_nan_420,2018-08-01,Wild,,420,,Empirically derived thermal thresholds of four coral species along the Red Sea using a portable and standardized experimental approach,2022,https://doi.org/10.1007/s00338-022-02233-y
Evensen et al. 2022,AlFahal,2018-08-01,AlFahal_Acropora_hemprichii,SAU,22.296517,38.958967,Acropora hemprichii,,37.49185,,2018-08-01_SAU_AlFahal_Acropora hemprichii_nan_420,2018-08-01,Wild,,420,,Empirically derived thermal thresholds of four coral species along the Red Sea using a portable and standardized experimental approach,2022,https://doi.org/10.1007/s00338-022-02233-y
Evensen et al. 2022,AlFahal,2018-08-01,AlFahal_Acropora_hemprichii,SAU,22.296517,38.958967,Acropora hemprichii,,37.57208,,2018-08-01_SAU_AlFahal_Acropora hemprichii_nan_420,2018-08-01,Wild,,420,,Empirically derived thermal thresholds of four coral species along the Red Sea using a portable and standardized experimental approach,2022,https://doi.org/10.1007/s00338-022-02233-y
Evensen et al. 2022,AlFahal,2018-08-01,AlFahal_Acropora_hemprichii,SAU,22.296517,38.958967,Acropora hemprichii,,37.72943,,2018-08-01_SAU_AlFahal_Acropora hemprichii_nan_420,2018-08-01,Wild,,420,,Empirically derived thermal thresholds of four coral species along the Red Sea using a portable and standardized experimental approach,2022,https://doi.org/10.1007/s00338-022-02233-y
Evensen et al. 2022,AlFahal,2018-08-01,AlFahal_Acropora_hemprichii,SAU,22.296517,38.958967,Acropora hemprichii,,37.42416,,2018-08-01_SAU_AlFahal_Acropora hemprichii_nan_420,2018-08-01,Wild,,420,,Empirically derived thermal thresholds of four coral species along the Red Sea using a portable and standardized experimental approach,2022,https://doi.org/10.1007/s00338-022-02233-y
Evensen et al. 2022,AlFahal,2018-08-01,AlFahal_Acropora_hemprichii,SAU,22.296517,38.958967,Acropora hemprichii,,38.04374,,2018-08-01_SAU_AlFahal_Acropora hemprichii_nan_420,2018-08-01,Wild,,420,,Empirically derived thermal thresholds of four coral species along the Red Sea using a portable and standardized experimental approach,2022,https://doi.org/10.1007/s00338-022-02233-y
Evensen et al. 2022,AlFahal,2018-08-01,AlFahal_Acropora_hemprichii,SAU,22.296517,38.958967,Acropora hemprichii,,38.08686,,2018-08-01_SAU_AlFahal_Acropora hemprichii_nan_420,2018-08-01,Wild,,420,,Empirically derived thermal thresholds of four coral species along the Red Sea using a portable and standardized experimental approach,2022,https://doi.org/10.1007/s00338-022-02233-y
Evensen et al. 2022,AlFahal,2018-08-01,AlFahal_Acropora_hemprichii,SAU,22.296517,38.958967,Acropora hemprichii,,37.51941,,2018-08-01_SAU_AlFahal_Acropora hemprichii_nan_420,2018-08-01,Wild,,420,,Empirically derived thermal thresholds of four coral species along the Red Sea using a portable and standardized experimental approach,2022,https://doi.org/10.1007/s00338-022-02233-y
Evensen et al. 2022,Obock,2018-08-01,Obock_Pocillopora_verrucosa,SAU,18.985395,40.962027,Pocillopora verrucosa,,36.7132,,2018-08-01_SAU_Obock_Pocillopora verrucosa_nan_420,2018-08-01,Wild,,420,,Empirically derived thermal thresholds of four coral species along the Red Sea using a portable and standardized experimental approach,2022,https://doi.org/10.1007/s00338-022-02233-y
Evensen et al. 2022,Obock,2018-08-01,Obock_Pocillopora_verrucosa,SAU,18.985395,40.962027,Pocillopora verrucosa,,37.00531,,2018-08-01_SAU_Obock_Pocillopora verrucosa_nan_420,2018-08-01,Wild,,420,,Empirically derived thermal thresholds of four coral species along the Red Sea using a portable and standardized experimental approach,2022,https://doi.org/10.1007/s00338-022-02233-y
Evensen et al. 2022,Obock,2018-08-01,Obock_Pocillopora_verrucosa,SAU,18.985395,40.962027,Pocillopora verrucosa,,36.91491,,2018-08-01_SAU_Obock_Pocillopora verrucosa_nan_420,2018-08-01,Wild,,420,,Empirically derived thermal thresholds of four coral species along the Red Sea using a portable and standardized experimental approach,2022,https://doi.org/10.1007/s00338-022-02233-y
Evensen et al. 2022,Obock,2018-08-01,Obock_Pocillopora_verrucosa,SAU,18.985395,40.962027,Pocillopora verrucosa,,36.55332,,2018-08-01_SAU_Obock_Pocillopora verrucosa_nan_420,2018-08-01,Wild,,420,,Empirically derived thermal thresholds of four coral species along the Red Sea using a portable and standardized experimental approach,2022,https://doi.org/10.1007/s00338-022-02233-y
Evensen et al. 2022,Obock,2018-08-01,Obock_Pocillopora_verrucosa,SAU,18.985395,40.962027,Pocillopora verrucosa,,36.34772,,2018-08-01_SAU_Obock_Pocillopora verrucosa_nan_420,2018-08-01,Wild,,420,,Empirically derived thermal thresholds of four coral species along the Red Sea using a portable and standardized experimental approach,2022,https://doi.org/10.1007/s00338-022-02233-y
Evensen et al. 2022,Obock,2018-08-01,Obock_Pocillopora_verrucosa,SAU,18.985395,40.962027,Pocillopora verrucosa,,37.12121,,2018-08-01_SAU_Obock_Pocillopora verrucosa_nan_420,2018-08-01,Wild,,420,,Empirically derived thermal thresholds of four coral species along the Red Sea using a portable and standardized experimental approach,2022,https://doi.org/10.1007/s00338-022-02233-y
Evensen et al. 2022,Obock,2018-08-01,Obock_Pocillopora_verrucosa,SAU,18.985395,40.962027,Pocillopora verrucosa,,36.44874,,2018-08-01_SAU_Obock_Pocillopora verrucosa_nan_420,2018-08-01,Wild,,420,,Empirically derived thermal thresholds of four coral species along the Red Sea using a portable and standardized experimental approach,2022,https://doi.org/10.1007/s00338-022-02233-y
Evensen et al. 2022,Eilat,2018-08-01,Eilat_Pocillopora_verrucosa,ISR,29.501771,34.917925,Pocillopora verrucosa,,34.663,,2018-08-01_ISR_Eilat_Pocillopora verrucosa_nan_420,2018-08-01,Wild,,420,,Empirically derived thermal thresholds of four coral species along the Red Sea using a portable and standardized experimental approach,2022,https://doi.org/10.1007/s00338-022-02233-y
Evensen et al. 2022,Eilat,2018-08-01,Eilat_Pocillopora_verrucosa,ISR,29.501771,34.917925,Pocillopora verrucosa,,34.51877,,2018-08-01_ISR_Eilat_Pocillopora verrucosa_nan_420,2018-08-01,Wild,,420,,Empirically derived thermal thresholds of four coral species along the Red Sea using a portable and standardized experimental approach,2022,https://doi.org/10.1007/s00338-022-02233-y
Evensen et al. 2022,Eilat,2018-08-01,Eilat_Pocillopora_verrucosa,ISR,29.501771,34.917925,Pocillopora verrucosa,,35.82853,,2018-08-01_ISR_Eilat_Pocillopora verrucosa_nan_420,2018-08-01,Wild,,420,,Empirically derived thermal thresholds of four coral species along the Red Sea using a portable and standardized experimental approach,2022,https://doi.org/10.1007/s00338-022-02233-y
Evensen et al. 2022,Eilat,2018-08-01,Eilat_Pocillopora_verrucosa,ISR,29.501771,34.917925,Pocillopora verrucosa,,34.71534,,2018-08-01_ISR_Eilat_Pocillopora verrucosa_nan_420,2018-08-01,Wild,,420,,Empirically derived thermal thresholds of four coral species along the Red Sea using a portable and standardized experimental approach,2022,https://doi.org/10.1007/s00338-022-02233-y
Evensen et al. 2022,Eilat,2018-08-01,Eilat_Pocillopora_verrucosa,ISR,29.501771,34.917925,Pocillopora verrucosa,,35.59177,,2018-08-01_ISR_Eilat_Pocillopora verrucosa_nan_420,2018-08-01,Wild,,420,,Empirically derived thermal thresholds of four coral species along the Red Sea using a portable and standardized experimental approach,2022,https://doi.org/10.1007/s00338-022-02233-y
Evensen et al. 2022,Eilat,2018-08-01,Eilat_Pocillopora_verrucosa,ISR,29.501771,34.917925,Pocillopora verrucosa,,35.20684,,2018-08-01_ISR_Eilat_Pocillopora verrucosa_nan_420,2018-08-01,Wild,,420,,Empirically derived thermal thresholds of four coral species along the Red Sea using a portable and standardized experimental approach,2022,https://doi.org/10.1007/s00338-022-02233-y
Evensen et al. 2022,Eilat,2018-08-01,Eilat_Pocillopora_verrucosa,ISR,29.501771,34.917925,Pocillopora verrucosa,,35.5533,,2018-08-01_ISR_Eilat_Pocillopora verrucosa_nan_420,2018-08-01,Wild,,420,,Empirically derived thermal thresholds of four coral species along the Red Sea using a portable and standardized experimental approach,2022,https://doi.org/10.1007/s00338-022-02233-y
Evensen et al. 2022,AlWajh,2018-08-01,AlWajh_Pocillopora_verrucosa,SAU,25.509696,36.687417,Pocillopora verrucosa,,36.52289,,2018-08-01_SAU_AlWajh_Pocillopora verrucosa_nan_420,2018-08-01,Wild,,420,,Empirically derived thermal thresholds of four coral species along the Red Sea using a portable and standardized experimental approach,2022,https://doi.org/10.1007/s00338-022-02233-y
Evensen et al. 2022,AlWajh,2018-08-01,AlWajh_Pocillopora_verrucosa,SAU,25.509696,36.687417,Pocillopora verrucosa,,36.12717,,2018-08-01_SAU_AlWajh_Pocillopora verrucosa_nan_420,2018-08-01,Wild,,420,,Empirically derived thermal thresholds of four coral species along the Red Sea using a portable and standardized experimental approach,2022,https://doi.org/10.1007/s00338-022-02233-y
Evensen et al. 2022,AlWajh,2018-08-01,AlWajh_Pocillopora_verrucosa,SAU,25.509696,36.687417,Pocillopora verrucosa,,35.58252,,2018-08-01_SAU_AlWajh_Pocillopora verrucosa_nan_420,2018-08-01,Wild,,420,,Empirically derived thermal thresholds of four coral species along the Red Sea using a portable and standardized experimental approach,2022,https://doi.org/10.1007/s00338-022-02233-y
Evensen et al. 2022,AlWajh,2018-08-01,AlWajh_Pocillopora_verrucosa,SAU,25.509696,36.687417,Pocillopora verrucosa,,36.02373,,2018-08-01_SAU_AlWajh_Pocillopora verrucosa_nan_420,2018-08-01,Wild,,420,,Empirically derived thermal thresholds of four coral species along the Red Sea using a portable and standardized experimental approach,2022,https://doi.org/10.1007/s00338-022-02233-y
Evensen et al. 2022,AlWajh,2018-08-01,AlWajh_Pocillopora_verrucosa,SAU,25.509696,36.687417,Pocillopora verrucosa,,36.4143,,2018-08-01_SAU_AlWajh_Pocillopora verrucosa_nan_420,2018-08-01,Wild,,420,,Empirically derived thermal thresholds of four coral species along the Red Sea using a portable and standardized experimental approach,2022,https://doi.org/10.1007/s00338-022-02233-y
Evensen et al. 2022,AlWajh,2018-08-01,AlWajh_Pocillopora_verrucosa,SAU,25.509696,36.687417,Pocillopora verrucosa,,36.51209,,2018-08-01_SAU_AlWajh_Pocillopora verrucosa_nan_420,2018-08-01,Wild,,420,,Empirically derived thermal thresholds of four coral species along the Red Sea using a portable and standardized experimental approach,2022,https://doi.org/10.1007/s00338-022-02233-y
Evensen et al. 2022,AlWajh,2018-08-01,AlWajh_Pocillopora_verrucosa,SAU,25.509696,36.687417,Pocillopora verrucosa,,36.7726,,2018-08-01_SAU_AlWajh_Pocillopora verrucosa_nan_420,2018-08-01,Wild,,420,,Empirically derived thermal thresholds of four coral species along the Red Sea using a portable and standardized experimental approach,2022,https://doi.org/10.1007/s00338-022-02233-y
Evensen et al. 2022,Yanbu,2018-08-01,Yanbu_Pocillopora_verrucosa,SAU,24.018868,37.966628,Pocillopora verrucosa,,36.3249,,2018-08-01_SAU_Yanbu_Pocillopora verrucosa_nan_420,2018-08-01,Wild,,420,,Empirically derived thermal thresholds of four coral species along the Red Sea using a portable and standardized experimental approach,2022,https://doi.org/10.1007/s00338-022-02233-y
Evensen et al. 2022,Yanbu,2018-08-01,Yanbu_Pocillopora_verrucosa,SAU,24.018868,37.966628,Pocillopora verrucosa,,36.03496,,2018-08-01_SAU_Yanbu_Pocillopora verrucosa_nan_420,2018-08-01,Wild,,420,,Empirically derived thermal thresholds of four coral species along the Red Sea using a portable and standardized experimental approach,2022,https://doi.org/10.1007/s00338-022-02233-y
Evensen et al. 2022,Yanbu,2018-08-01,Yanbu_Pocillopora_verrucosa,SAU,24.018868,37.966628,Pocillopora verrucosa,,35.78444,,2018-08-01_SAU_Yanbu_Pocillopora verrucosa_nan_420,2018-08-01,Wild,,420,,Empirically derived thermal thresholds of four coral species along the Red Sea using a portable and standardized experimental approach,2022,https://doi.org/10.1007/s00338-022-02233-y
Evensen et al. 2022,Yanbu,2018-08-01,Yanbu_Pocillopora_verrucosa,SAU,24.018868,37.966628,Pocillopora verrucosa,,35.67586,,2018-08-01_SAU_Yanbu_Pocillopora verrucosa_nan_420,2018-08-01,Wild,,420,,Empirically derived thermal thresholds of four coral species along the Red Sea using a portable and standardized experimental approach,2022,https://doi.org/10.1007/s00338-022-02233-y
Evensen et al. 2022,Yanbu,2018-08-01,Yanbu_Pocillopora_verrucosa,SAU,24.018868,37.966628,Pocillopora verrucosa,,36.04081,,2018-08-01_SAU_Yanbu_Pocillopora verrucosa_nan_420,2018-08-01,Wild,,420,,Empirically derived thermal thresholds of four coral species along the Red Sea using a portable and standardized experimental approach,2022,https://doi.org/10.1007/s00338-022-02233-y
Evensen et al. 2022,Yanbu,2018-08-01,Yanbu_Pocillopora_verrucosa,SAU,24.018868,37.966628,Pocillopora verrucosa,,35.43383,,2018-08-01_SAU_Yanbu_Pocillopora verrucosa_nan_420,2018-08-01,Wild,,420,,Empirically derived thermal thresholds of four coral species along the Red Sea using a portable and standardized experimental approach,2022,https://doi.org/10.1007/s00338-022-02233-y
Evensen et al. 2022,Yanbu,2018-08-01,Yanbu_Pocillopora_verrucosa,SAU,24.018868,37.966628,Pocillopora verrucosa,,35.44485,,2018-08-01_SAU_Yanbu_Pocillopora verrucosa_nan_420,2018-08-01,Wild,,420,,Empirically derived thermal thresholds of four coral species along the Red Sea using a portable and standardized experimental approach,2022,https://doi.org/10.1007/s00338-022-02233-y
Evensen et al. 2022,AlFahal,2018-08-01,AlFahal_Pocillopora_verrucosa,SAU,22.296517,38.958967,Pocillopora verrucosa,,33.30155,,2018-08-01_SAU_AlFahal_Pocillopora verrucosa_nan_420,2018-08-01,Wild,,420,,Empirically derived thermal thresholds of four coral species along the Red Sea using a portable and standardized experimental approach,2022,https://doi.org/10.1007/s00338-022-02233-y
Evensen et al. 2022,AlFahal,2018-08-01,AlFahal_Pocillopora_verrucosa,SAU,22.296517,38.958967,Pocillopora verrucosa,,36.32795,,2018-08-01_SAU_AlFahal_Pocillopora verrucosa_nan_420,2018-08-01,Wild,,420,,Empirically derived thermal thresholds of four coral species along the Red Sea using a portable and standardized experimental approach,2022,https://doi.org/10.1007/s00338-022-02233-y
Evensen et al. 2022,AlFahal,2018-08-01,AlFahal_Pocillopora_verrucosa,SAU,22.296517,38.958967,Pocillopora verrucosa,,35.93725,,2018-08-01_SAU_AlFahal_Pocillopora verrucosa_nan_420,2018-08-01,Wild,,420,,Empirically derived thermal thresholds of four coral species along the Red Sea using a portable and standardized experimental approach,2022,https://doi.org/10.1007/s00338-022-02233-y
Evensen et al. 2022,AlFahal,2018-08-01,AlFahal_Pocillopora_verrucosa,SAU,22.296517,38.958967,Pocillopora verrucosa,,36.50513,,2018-08-01_SAU_AlFahal_Pocillopora verrucosa_nan_420,2018-08-01,Wild,,420,,Empirically derived thermal thresholds of four coral species along the Red Sea using a portable and standardized experimental approach,2022,https://doi.org/10.1007/s00338-022-02233-y
Evensen et al. 2022,AlFahal,2018-08-01,AlFahal_Pocillopora_verrucosa,SAU,22.296517,38.958967,Pocillopora verrucosa,,36.19301,,2018-08-01_SAU_AlFahal_Pocillopora verrucosa_nan_420,2018-08-01,Wild,,420,,Empirically derived thermal thresholds of four coral species along the Red Sea using a portable and standardized experimental approach,2022,https://doi.org/10.1007/s00338-022-02233-y
Evensen et al. 2022,AlFahal,2018-08-01,AlFahal_Pocillopora_verrucosa,SAU,22.296517,38.958967,Pocillopora verrucosa,,37.33781,,2018-08-01_SAU_AlFahal_Pocillopora verrucosa_nan_420,2018-08-01,Wild,,420,,Empirically derived thermal thresholds of four coral species along the Red Sea using a portable and standardized experimental approach,2022,https://doi.org/10.1007/s00338-022-02233-y
Evensen et al. 2022,AlFahal,2018-08-01,AlFahal_Pocillopora_verrucosa,SAU,22.296517,38.958967,Pocillopora verrucosa,,36.74613,,2018-08-01_SAU_AlFahal_Pocillopora verrucosa_nan_420,2018-08-01,Wild,,420,,Empirically derived thermal thresholds of four coral species along the Red Sea using a portable and standardized experimental approach,2022,https://doi.org/10.1007/s00338-022-02233-y
